,CustomerID,StockCode,Quantity
293018,14903.0,22670,4
293019,14903.0,23091,1
293020,14903.0,84991,4
293021,14903.0,21215,2
293022,14903.0,84992,3
293023,14903.0,21212,2
293024,14903.0,22588,2
293025,14903.0,22771,12
293026,14903.0,16225,1
293027,14903.0,21136,8
293028,14903.0,84879,1
293029,14903.0,82484,1
293030,14903.0,71053,3
293031,14903.0,22784,1
293032,14903.0,22784,1
293033,14903.0,21754,1
293034,14903.0,22118,1
293035,14903.0,22784,1
293036,14903.0,20717,2
293037,14903.0,85099F,2
293038,14903.0,23199,2
293039,14903.0,85099B,3
293040,14903.0,47590A,1
293041,14903.0,85185B,2
293042,14903.0,23298,1
293043,14903.0,22750,1
293044,14903.0,22749,1
293045,14903.0,22149,2
293046,14903.0,22150,2
293047,14903.0,22548,2
293048,14903.0,21791,2
293049,14903.0,22147,3
293050,14903.0,20971,2
293051,14903.0,22570,1
293052,14903.0,23029,6
293053,14903.0,23032,6
293054,14903.0,21673,6
293055,15411.0,22508,4
293056,15411.0,22279,12
293057,15411.0,21577,6
293058,15411.0,22457,6
293059,15411.0,22341,12
293060,15411.0,84836,12
293061,15411.0,22244,12
293062,15411.0,21155,6
293063,15411.0,22423,4
293064,15411.0,85123A,6
293065,15411.0,21756,3
293066,15411.0,85078,24
293067,15518.0,22493,4
293068,15518.0,84875D,5
293069,15518.0,22953,3
293070,15518.0,21558,2
293071,15518.0,20727,3
293072,15518.0,22382,1
293073,15518.0,22993,2
293074,15518.0,21915,2
293075,15518.0,21918,2
293076,15518.0,21916,2
293077,15518.0,21914,2
293078,15518.0,22900,6
293079,15518.0,23298,2
293080,15518.0,47566,3
293081,15518.0,22437,10
293082,15518.0,22435,4
293083,15518.0,23309,24
293084,15518.0,23196,5
293085,15518.0,23198,3
293086,15518.0,23168,4
293087,15518.0,85132C,2
293088,15518.0,23238,3
293089,15518.0,23301,5
293090,15518.0,23300,3
293091,15518.0,22627,1
293092,15518.0,22976,12
293093,15518.0,84950,12
293094,15518.0,23191,4
293095,15518.0,23192,4
293096,15518.0,20914,10
293098,14331.0,22568,4
293099,14331.0,22570,4
293100,14331.0,22749,4
293101,14331.0,22624,4
293102,16950.0,85123A,32
293103,16950.0,22507,4
293104,16950.0,82484,4
293105,16950.0,84974,4
293106,16950.0,22508,6
293107,16950.0,22077,6
293108,16950.0,22789,24
293109,16950.0,22278,1
293110,16950.0,23298,10
293111,16950.0,22610,36
293112,16950.0,22609,36
293113,16950.0,84378,1
293114,16950.0,23335,2
293115,16950.0,22771,12
293116,16950.0,23133,8
293117,16950.0,22144,10
293118,16950.0,22141,8
293119,16950.0,22293,24
293120,16950.0,84692,2
293121,16950.0,22158,24
293122,16950.0,23122,1
293123,16950.0,22141,2
293124,16950.0,23210,24
293125,16950.0,23211,24
293126,14024.0,23203,10
293127,14024.0,85099B,10
293128,14024.0,23245,4
293129,14024.0,21470,6
293130,14024.0,23299,6
293131,14024.0,85099F,10
293132,14024.0,47566,4
293133,14024.0,23052,2
293134,14024.0,22423,1
293135,14024.0,22386,10
293136,14024.0,23251,12
293137,14024.0,21588,12
293138,14024.0,22554,12
293139,15860.0,23237,2
293140,15860.0,23240,2
293141,15860.0,23313,3
293142,15860.0,23298,4
293143,15860.0,23047,1
293144,15860.0,23046,3
293145,15860.0,22426,1
293146,15860.0,22429,2
293147,15860.0,22759,2
293148,15860.0,17003,36
293149,15860.0,47566,2
293150,15860.0,21034,1
293160,15831.0,35637A,8
293161,15831.0,35638A,33
293162,15831.0,84927F,36
293163,15831.0,22425,1
293164,15831.0,16008,288
293165,15831.0,22232,13
293166,13752.0,84945,48
293167,13752.0,21411,1
293168,13752.0,22083,6
293169,13752.0,21621,4
293170,13752.0,23298,4
293171,13752.0,22090,6
293172,13752.0,47566B,4
293173,13752.0,47590A,2
293174,13752.0,47590B,4
293175,13752.0,22989,2
293176,13752.0,47590A,2
293177,14053.0,10135,100
293178,16066.0,21754,6
293179,16066.0,22470,6
293180,16066.0,22121,12
293181,16066.0,22119,12
293182,16066.0,22130,144
293183,16066.0,22810,6
293184,15640.0,23546,25
293185,15640.0,23232,25
293186,15640.0,22047,25
293187,15640.0,16161U,25
293188,15640.0,85099B,10
293189,15640.0,23201,10
293190,15640.0,23202,10
293191,15640.0,21931,10
293192,15640.0,23203,10
293193,15640.0,22411,10
293194,15640.0,21928,10
293195,15640.0,21929,10
293196,15640.0,15036,12
293197,15640.0,22440,10
293198,15640.0,22436,10
293199,15640.0,23256,6
293200,15640.0,22083,10
293201,15640.0,23078,48
293202,15640.0,22091,5
293203,15640.0,22095,10
293204,15640.0,22979,1
293205,15640.0,84536A,32
293206,15640.0,22906,12
293207,15640.0,20749,4
293208,15640.0,21123,6
293209,15640.0,21121,6
293210,15640.0,21124,6
293211,15640.0,21122,6
293212,15640.0,22988,12
293213,15640.0,22972,6
293214,15640.0,22975,12
293215,15640.0,22614,12
293216,15640.0,23209,10
293217,15640.0,22630,6
293218,15640.0,22384,10
293219,15640.0,22993,12
293220,15640.0,23245,4
293221,15640.0,21974,12
293222,15640.0,23173,1
293223,15640.0,21982,12
293224,15640.0,21983,12
293225,15640.0,21967,12
293226,15640.0,21210,12
293227,15640.0,23306,10
293228,15640.0,21212,24
293229,15640.0,21977,24
293230,15640.0,23196,12
293231,15640.0,23173,1
293232,15640.0,21877,18
293233,15640.0,22636,6
293234,15640.0,22423,16
293235,15640.0,22109,16
293236,15640.0,85123A,32
293237,15640.0,84879,160
293238,15640.0,22634,8
293239,15640.0,22635,8
293241,15198.0,47566,4
293242,15198.0,22457,12
293243,15198.0,22693,24
293244,15198.0,22969,12
293245,15198.0,22023,12
293246,12748.0,85230G,48
293247,12748.0,22464,24
293248,12748.0,85230G,24
293249,12748.0,22464,24
293250,13418.0,21311,23
293251,13418.0,23346,12
293252,13418.0,23347,12
293253,13418.0,23545,25
293254,13418.0,23345,12
293255,13418.0,16218,80
293256,13418.0,22211,12
293257,13418.0,84926D,24
293258,13418.0,21788,24
293259,13418.0,23298,12
293260,13418.0,23203,10
293261,13418.0,23202,10
293262,13418.0,23192,12
293263,13418.0,23309,24
293264,13418.0,23238,6
293265,16549.0,21071,2
293266,16549.0,21066,2
293267,16549.0,21872,2
293268,16549.0,21871,2
293269,16549.0,21877,2
293270,16549.0,22596,12
293271,16549.0,23270,6
293272,16549.0,22975,4
293273,16549.0,22977,4
293274,16549.0,22988,4
293275,16549.0,22089,3
293276,16549.0,22090,3
293277,16549.0,22083,2
293278,16549.0,85049F,3
293279,16549.0,85049H,2
293280,16549.0,22075,2
293281,16549.0,22077,2
293282,16549.0,85049D,2
293283,16549.0,85049G,2
293284,16549.0,85049E,2
293285,16549.0,20654,1
293286,16549.0,20669,3
293287,16549.0,20658,3
293288,16549.0,21866,3
293289,16549.0,20659,2
293290,16549.0,85199L,6
293291,16549.0,85199S,6
293292,16549.0,23182,10
293293,16549.0,22227,4
293294,16549.0,85184C,2
293295,16549.0,23144,6
293296,16549.0,23145,6
293297,16549.0,23138,12
293298,16549.0,23068,4
293299,16549.0,71477,4
293300,16549.0,85123A,9
293301,16549.0,20914,2
293302,16549.0,21755,3
293303,16549.0,21754,2
293304,16549.0,20726,2
293305,16549.0,22382,2
293306,16549.0,20728,2
293307,16549.0,23206,2
293308,16549.0,23204,2
293309,16549.0,22384,2
293310,16549.0,22318,2
293311,16549.0,21034,12
293312,16549.0,23209,2
293313,16549.0,23207,2
293314,16549.0,23208,2
293315,16549.0,21928,1
293316,16549.0,23201,2
293317,16549.0,21929,1
293318,16549.0,22694,4
293319,16549.0,22470,6
293320,16549.0,22501,2
293321,16549.0,23322,6
293322,16549.0,22469,3
293323,16549.0,23321,7
293324,16549.0,23323,3
293325,16549.0,23000,5
293326,16549.0,22994,4
293327,16549.0,22998,5
293328,16549.0,22997,3
293329,16549.0,23005,5
293330,16549.0,23006,3
293331,16549.0,22948,6
293332,16549.0,21770,1
293333,16549.0,21172,2
293334,16549.0,22616,4
293335,16549.0,23332,6
293336,16549.0,23329,6
293337,16549.0,21981,4
293338,16549.0,21982,4
293339,16549.0,21984,4
293340,16549.0,21985,4
293341,16549.0,21980,4
293342,16549.0,21982,4
293343,16549.0,22776,1
293344,16549.0,21078,2
293345,16549.0,22851,4
293346,16549.0,84519B,6
293347,16549.0,23226,3
293348,16549.0,23227,8
293349,16549.0,23275,5
293350,16549.0,23263,4
293351,16549.0,23103,6
293352,16549.0,23215,6
293353,16549.0,47566B,1
293354,16549.0,47566,2
293355,16549.0,47599B,2
293356,16549.0,47599A,2
293357,16549.0,47590B,1
293358,16549.0,20972,4
293359,16549.0,20971,3
293360,16549.0,22755,3
293361,16549.0,22754,3
293362,16549.0,22753,3
293363,16549.0,84535B,4
293364,16549.0,84536B,4
293365,16549.0,23298,3
293366,16549.0,22156,72
293367,16549.0,22352,2
293368,16549.0,21559,2
293369,16549.0,22329,2
293370,16549.0,23306,2
293371,16549.0,22097,3
293372,16549.0,22956,2
293373,16549.0,22955,2
293374,16549.0,21068,2
293377,17602.0,75049L,12
293378,17602.0,44235,24
293379,17602.0,85123A,6
293380,17602.0,84818,24
293381,17602.0,47343A,12
293382,17602.0,15044C,6
293383,17602.0,15044D,12
293384,17602.0,15044A,6
293385,16145.0,23295,8
293386,16145.0,23293,8
293387,16145.0,23296,8
293388,16145.0,23294,8
293389,16145.0,23297,16
293390,16145.0,23545,25
293391,16145.0,23546,50
293392,16145.0,85132C,36
293393,16145.0,22383,10
293394,16145.0,23209,10
293395,16145.0,20727,10
293396,16145.0,23203,10
293397,16145.0,22196,12
293398,16145.0,84792,4
293399,16145.0,22721,3
293400,16145.0,22219,12
293401,16145.0,23124,16
293402,16145.0,21933,10
293403,16145.0,22610,36
293405,15152.0,23201,10
293406,15152.0,20685,4
293407,15152.0,21523,2
293408,15152.0,21524,2
293409,15152.0,22690,2
293410,15152.0,22691,4
293411,15152.0,22692,2
293412,15152.0,48187,4
293413,15152.0,23239,6
293414,15152.0,35095B,24
293415,15152.0,35095A,24
293416,15152.0,21975,24
293417,15152.0,23308,24
293418,15152.0,23087,16
293419,15152.0,84946,12
293420,15152.0,84832,12
293421,15152.0,85053,6
293422,13013.0,23013,8
293423,13013.0,23014,8
293424,13013.0,23012,8
293425,13013.0,72741,9
293426,13013.0,84879,8
293427,13013.0,22962,12
293428,13013.0,22963,12
293429,13013.0,23236,6
293430,13013.0,22361,6
293431,13013.0,22362,6
293432,12676.0,22090,12
293433,12676.0,21380,12
293434,12676.0,22668,10
293435,12676.0,20974,24
293436,12676.0,21213,24
293437,12676.0,POST,1
293439,12865.0,23293,8
293440,12865.0,22844,2
293441,12865.0,22845,2
293442,12865.0,22712,12
293443,12865.0,22029,12
293444,12865.0,22814,12
293445,12865.0,22665,6
293446,12865.0,84976,12
293447,12865.0,21402,24
293448,12865.0,21403,24
293449,12865.0,20718,10
293450,12865.0,23291,8
293451,12865.0,23292,8
293452,12865.0,22846,2
293453,12865.0,22847,2
293454,12865.0,21668,12
293455,12865.0,22348,24
293456,12865.0,22077,12
293457,12865.0,90013A,4
293458,12865.0,82483,2
293459,12865.0,85049C,12
293460,12865.0,85049E,12
293461,12865.0,48188,2
293462,12865.0,21175,12
293463,12865.0,22413,6
293464,12865.0,23255,8
293465,12865.0,23256,8
293466,12865.0,23254,8
293467,12865.0,23300,12
293468,12865.0,23028,12
293469,12865.0,23029,12
293470,12865.0,21669,12
293471,12865.0,21671,12
293472,12865.0,21670,12
293473,12865.0,23031,12
293474,12865.0,23032,12
293475,12865.0,23240,6
293476,12865.0,23243,4
293477,12865.0,23245,4
293478,12865.0,23306,12
293479,12865.0,23301,12
293480,12865.0,23198,12
293481,12865.0,23142,2
293482,12865.0,23150,6
293483,12865.0,23152,4
293484,12865.0,23138,12
293485,12865.0,23140,4
293486,12865.0,22961,12
293487,12865.0,84997B,4
293488,12865.0,23197,12
293489,12865.0,23346,12
293490,12865.0,23345,12
293491,12865.0,22666,6
293492,12865.0,23289,8
293493,12865.0,23290,8
293494,12865.0,22629,12
293495,12865.0,22630,12
293496,12865.0,22028,12
293497,17870.0,22968,5
293498,17870.0,22993,6
293499,17870.0,22023,24
293500,17870.0,22035,24
293501,17870.0,22024,12
293502,17870.0,21509,24
293503,17870.0,22966,3
293504,17870.0,22712,12
293505,17870.0,22023,12
293506,17870.0,22951,1
293507,17611.0,22457,6
293508,17611.0,15044A,6
293509,17611.0,23321,12
293510,17611.0,23322,6
293511,17611.0,22324,12
293512,17611.0,85123A,6
293513,17611.0,21506,12
293514,17611.0,90010A,2
293515,17611.0,21155,6
293516,17611.0,22780,4
293517,17611.0,22553,12
293518,17611.0,21967,24
293519,17611.0,84077,48
293520,17611.0,22741,48
293521,17611.0,20982,12
293522,17611.0,22821,12
293523,17611.0,20981,12
293524,17611.0,22748,6
293525,17611.0,22547,24
293526,12530.0,22385,10
293527,12530.0,20713,10
293528,12530.0,23199,20
293529,12530.0,85099B,20
293530,12530.0,23269,12
293531,12530.0,23268,12
293532,12530.0,23265,12
293533,12530.0,23266,12
293534,12530.0,21507,12
293535,12530.0,22716,12
293536,12530.0,20712,10
293537,12530.0,20749,4
293538,12530.0,90070,3
293539,12530.0,21829,72
293540,12530.0,23200,20
293541,12530.0,22386,10
293542,12530.0,20725,10
293543,12530.0,23206,10
293544,12530.0,POST,2
293545,13552.0,23293,24
293546,12885.0,23245,4
293547,12885.0,22423,2
293548,12885.0,23163,8
293549,12885.0,23170,12
293550,12885.0,22699,6
293551,12885.0,23173,2
293552,12885.0,23175,4
293553,12885.0,23174,4
293554,12885.0,23293,12
293555,12885.0,23294,12
293556,12885.0,22169,2
293557,12885.0,22077,12
293558,12885.0,84879,8
293559,12885.0,22841,2
293560,12885.0,22838,1
293561,12885.0,22847,1
293562,12885.0,22624,2
293563,12885.0,22625,2
293564,12885.0,22730,4
293565,12885.0,22726,4
293566,12885.0,22720,3
293567,12885.0,23307,24
293568,12885.0,23168,12
293569,12885.0,23021,4
293570,12885.0,22961,12
293571,12885.0,22980,12
293572,12885.0,23306,12
293573,12885.0,22960,6
293574,12885.0,23308,24
293575,12885.0,84991,24
293576,12885.0,84987,12
293577,12885.0,20972,12
293578,12885.0,23209,10
293579,12885.0,22734,6
293580,12885.0,22952,24
293581,12885.0,22047,25
293582,12885.0,23315,2
293583,12885.0,22950,12
293584,12885.0,22910,6
293585,15502.0,20728,10
293586,15502.0,22383,10
293587,15502.0,23209,10
293588,15502.0,23168,12
293589,15502.0,23089,12
293590,15502.0,23164,4
293591,15502.0,23160,36
293592,15502.0,23163,16
293593,15502.0,23162,8
293594,15502.0,23161,48
293595,15502.0,23175,4
293596,15502.0,23174,4
293597,15502.0,23173,12
293598,15502.0,22423,16
293599,15502.0,23245,4
293600,15502.0,23172,12
293601,15502.0,23171,12
293602,15502.0,23170,12
293603,15502.0,22699,6
293604,15502.0,22698,6
293605,15502.0,22697,6
293606,15502.0,21877,12
293607,15502.0,21872,12
293608,15502.0,21874,12
293609,15502.0,23297,16
293610,15502.0,21210,12
293611,15502.0,84987,12
293612,15502.0,23306,12
293613,15502.0,23307,24
293614,15502.0,84991,24
293615,15502.0,22846,1
293616,15502.0,22847,1
293617,15502.0,22427,3
293618,15502.0,22625,2
293619,15502.0,22624,2
293620,15502.0,22626,2
293621,15502.0,23342,2
293622,15502.0,22192,2
293623,15502.0,22191,2
293624,15502.0,22728,4
293625,15502.0,22729,4
293626,15502.0,22727,4
293627,15502.0,22730,4
293628,15502.0,22924,12
293629,15502.0,22923,24
293630,15502.0,22922,12
293631,15502.0,23155,24
293632,15502.0,23159,36
293633,15502.0,23158,24
293634,15502.0,23156,24
293635,15502.0,23154,24
293636,15502.0,21770,2
293637,15502.0,84949,6
293638,15502.0,22460,24
293639,15502.0,23144,24
293640,15502.0,84970S,24
293641,15502.0,71053,4
293642,15502.0,71477,4
293643,15502.0,22660,4
293644,15502.0,21524,4
293645,15502.0,82482,6
293646,15502.0,22294,24
293647,15502.0,22297,24
293648,15502.0,23132,3
293649,15502.0,23133,2
293650,15502.0,22470,6
293651,15502.0,21755,3
293652,15502.0,75049L,384
293653,15502.0,21875,12
293654,15502.0,21167,75
293655,15502.0,17084N,25
293656,15502.0,22998,24
293657,15502.0,22997,24
293658,15502.0,22996,24
293659,15502.0,23006,24
293660,15502.0,23000,24
293661,15502.0,47566,16
293662,15502.0,22630,24
293663,15502.0,22635,83
293664,15502.0,22629,12
293665,15502.0,22634,8
293666,15502.0,22659,24
293667,15502.0,22631,24
293668,15502.0,22197,200
293669,15502.0,22046,25
293670,15502.0,22710,25
293671,15502.0,21497,25
293672,15502.0,16156S,25
293673,15502.0,22986,25
293674,17331.0,22423,16
293675,16333.0,21891,432
293676,16333.0,21915,700
293677,17716.0,22469,12
293678,17716.0,22694,6
293679,17716.0,22083,12
293680,17716.0,23078,24
293681,17716.0,22139,3
293682,17716.0,22991,12
293683,17716.0,22621,12
293684,17716.0,22652,10
293685,17716.0,23297,16
293686,17716.0,21212,24
293687,17716.0,21213,24
293688,17716.0,23032,6
293689,17716.0,23031,6
293690,17716.0,23028,6
293691,17716.0,21671,12
293692,17716.0,21672,12
293693,17716.0,21668,12
293694,17716.0,21669,12
293695,17716.0,21670,12
293696,17716.0,21673,12
293697,17716.0,22775,12
293698,17716.0,22774,12
293699,17716.0,22773,12
293700,17716.0,22772,12
293701,17716.0,22771,12
293702,17716.0,22726,4
293703,17716.0,22730,4
293704,17716.0,22728,4
293705,17716.0,22727,4
293706,17716.0,22413,6
293707,17716.0,23182,24
293708,17716.0,85123A,32
293709,17716.0,22456,3
293710,17716.0,22457,6
293711,17716.0,82482,6
293712,17716.0,22766,8
293713,17716.0,22297,24
293714,17716.0,23227,24
293715,17716.0,23226,24
293716,17716.0,22189,8
293717,17716.0,22470,6
293718,16637.0,21990,12
293719,16637.0,21991,12
293720,16637.0,35637A,6
293721,16637.0,47504K,12
293722,16637.0,85032B,12
293723,16637.0,23188,12
293724,16637.0,22565,12
293725,16637.0,22824,1
293726,16637.0,22745,6
293727,16637.0,22747,6
293728,16637.0,85227,12
293729,16637.0,21790,12
293730,16637.0,21791,12
293731,16637.0,22620,12
293732,16637.0,84077,48
293733,16637.0,22531,24
293735,17961.0,21916,1
293736,17961.0,23131,2
293737,17961.0,23102,2
293738,17961.0,22457,1
293739,17961.0,21192,7
293740,16458.0,82580,10
293741,16458.0,84927F,2
293742,16458.0,21931,10
293743,16458.0,21033,10
293744,16458.0,85099C,10
293745,16458.0,85099F,10
293746,16458.0,85099B,10
293747,16458.0,82581,9
293748,16458.0,85123A,5
293749,16458.0,22173,2
293750,16458.0,84406B,4
293751,16458.0,82494L,4
293752,16458.0,20724,20
293753,16458.0,20723,20
293754,16458.0,20728,10
293755,16458.0,20725,10
293756,16458.0,84596B,24
293757,16458.0,84596G,8
293758,16458.0,84596F,24
293759,14748.0,23188,12
293760,14748.0,23196,12
293761,14748.0,23197,12
293762,14748.0,23308,24
293763,14748.0,23293,8
293764,14748.0,23296,8
293765,14748.0,23307,24
293766,14748.0,23297,16
293767,14748.0,23548,25
293768,14748.0,23550,25
293769,14748.0,20713,10
293770,14748.0,20712,10
293771,14748.0,16045,100
293772,14748.0,22570,4
293773,14748.0,22568,4
293774,14748.0,85227,12
293775,14748.0,21975,24
293776,14748.0,22417,24
293777,14748.0,21215,24
293778,14748.0,84991,24
293779,14748.0,84992,24
293780,14748.0,47566,4
293781,14748.0,85099B,10
293782,14748.0,22197,12
293787,15311.0,16008,12
293788,15311.0,15056N,2
293789,15311.0,15056BL,3
293790,15311.0,22316,2
293791,15311.0,23182,24
293792,15311.0,22775,8
293793,15311.0,47310M,3
293794,15311.0,22178,6
293795,15311.0,23167,11
293796,15311.0,22670,1
293797,15311.0,84970L,1
293798,15311.0,22219,1
293799,15311.0,22139,2
293800,15311.0,21424,1
293801,15311.0,21426,1
293802,15311.0,23198,1
293803,15311.0,23196,1
293804,15311.0,23197,2
293805,15311.0,23198,1
293806,15311.0,21754,3
293807,15311.0,22406,2
293808,15311.0,22409,2
293809,15311.0,21986,1
293810,15311.0,21791,1
293811,15311.0,21790,2
293812,15311.0,22670,5
293813,15311.0,21787,2
293814,15311.0,21930,4
293815,15311.0,22386,4
293818,14415.0,23202,10
293819,14415.0,84978,12
293820,14415.0,84792,8
293821,14415.0,22723,2
293822,14415.0,23256,4
293823,14415.0,23254,4
293824,14415.0,23182,6
293825,14415.0,84970S,12
293826,14415.0,22151,24
293827,14415.0,21843,2
293828,14415.0,20725,10
293829,14415.0,20726,10
293830,14415.0,22383,10
293831,14415.0,23208,10
293832,14415.0,22382,10
293833,14415.0,23209,10
293834,14415.0,21929,10
293835,14415.0,21928,10
293836,14415.0,85099B,10
293837,14415.0,23203,10
293838,14415.0,22411,10
293846,14606.0,22826,1
293847,14606.0,22365,1
293848,14606.0,21843,1
293849,14606.0,21533,1
293850,14606.0,20749,1
293851,14606.0,85183B,1
293852,14606.0,21985,4
293853,14606.0,21201,2
293854,14606.0,21539,1
293855,14606.0,22069,1
293856,14606.0,22425,1
293857,14606.0,85130D,2
293858,14606.0,21947,1
293859,14606.0,20978,1
293860,14606.0,20977,1
293861,14606.0,21714,1
293862,14606.0,21464,1
293863,14606.0,22241,1
293864,14606.0,21381,1
293865,14606.0,21042,1
293866,14606.0,82486,1
293867,14606.0,22426,4
293868,14606.0,82580,3
293869,14606.0,21900,1
293870,14606.0,22586,1
293871,14606.0,22322,2
293872,14606.0,21446,1
293873,14606.0,82578,1
293874,14606.0,21668,1
293875,14606.0,22081,1
293876,14606.0,22489,1
293877,14606.0,22563,1
293878,14606.0,22197,1
293879,14606.0,21463,1
293880,14606.0,22479,2
293881,14606.0,18098C,4
293882,17404.0,POST,2
293884,14844.0,47566,8
293885,14844.0,20972,12
293886,14844.0,22112,3
293887,14844.0,84991,24
293888,14844.0,22845,2
293889,14844.0,21673,12
293890,14844.0,21669,12
293891,14844.0,23050,2
293892,14844.0,22725,4
293893,14844.0,21907,12
293894,14844.0,21174,12
293895,14844.0,85123A,6
293896,14844.0,71477,4
293897,14844.0,85099B,200
293898,14844.0,84596B,16
293899,14844.0,82582,12
293900,14844.0,23184,4
293901,14844.0,23051,2
293902,14844.0,22844,2
293903,14844.0,22149,6
293904,14844.0,85099C,10
293908,14911.0,22138,3
293909,14911.0,22139,3
293910,14911.0,22550,4
293911,14911.0,21912,4
293912,14911.0,21888,4
293913,14911.0,22989,6
293914,14911.0,20998,6
293915,14911.0,22979,12
293916,14911.0,23245,4
293917,14911.0,22558,12
293918,14911.0,22624,2
293919,14911.0,22627,2
293920,14911.0,84992,24
293921,14911.0,22960,6
293922,14911.0,22907,12
293923,14911.0,22851,12
293924,14911.0,21080,12
293925,14911.0,85014A,3
293926,14911.0,85014B,3
293927,14911.0,22423,1
293928,14911.0,23187,48
293929,14911.0,84877B,24
293930,14911.0,84818,24
293931,14911.0,81952V,10
293932,14911.0,47503A,24
293933,14911.0,23186,48
293934,14911.0,21636,12
293935,14911.0,23073,1
293936,14911.0,22791,12
293937,14911.0,21666,12
293938,14911.0,22792,12
293939,14911.0,85053,6
293940,14911.0,82484,2
293941,14911.0,21408,3
293942,14911.0,21770,2
293943,14911.0,22728,4
293944,14911.0,22727,4
293945,14911.0,21985,24
293946,14911.0,21986,24
293947,14911.0,22617,3
293948,14911.0,22951,24
293949,14911.0,21975,24
293950,14911.0,21212,24
293951,14911.0,22729,4
293952,14911.0,22193,2
293953,14911.0,22914,3
293954,14911.0,22170,4
293955,14911.0,22796,2
293956,14911.0,48194,2
293957,14911.0,22595,12
293958,14911.0,22984,12
293959,14911.0,22028,12
293960,14911.0,22716,12
293961,14911.0,23066,2
293962,14911.0,23302,12
293963,14911.0,23149,6
293964,14911.0,20914,6
293965,14911.0,84817,6
293966,17954.0,85135C,1
293967,17954.0,85135B,1
293968,17954.0,21747,3
293969,17954.0,21746,5
293970,17954.0,23209,2
293971,17954.0,23206,2
293972,17954.0,22662,1
293973,17954.0,20725,3
293974,17954.0,20727,3
293975,17954.0,23208,2
293976,17954.0,23207,1
293977,17954.0,22383,2
293978,17954.0,20728,2
293979,17954.0,22382,2
293980,17954.0,20726,1
293981,17954.0,22383,1
293982,17954.0,22662,1
293983,17954.0,20726,1
293984,17954.0,22384,2
293985,17954.0,22356,2
293986,17954.0,22355,3
293987,17954.0,20723,2
293988,17954.0,23199,2
293989,17954.0,85099B,4
293990,17954.0,23203,2
293991,17954.0,21033,1
293992,17954.0,20713,2
293993,17954.0,22411,2
293994,17954.0,21931,3
293995,17954.0,22385,2
293996,17954.0,22663,1
293997,17954.0,23200,2
293998,17954.0,21930,2
293999,17954.0,21934,2
294000,17954.0,20718,2
294001,17954.0,20717,2
294002,17954.0,22139,2
294003,17954.0,21980,12
294004,17954.0,20969,1
294005,17954.0,22570,1
294006,17954.0,22617,1
294007,17954.0,22634,1
294008,17954.0,22629,1
294009,17954.0,22630,1
294010,17954.0,22631,1
294011,17954.0,22659,1
294012,17954.0,22613,3
294013,17954.0,22819,12
294014,17954.0,22716,12
294015,17954.0,22029,12
294016,17954.0,20983,1
294017,17954.0,22557,1
294018,17954.0,22556,1
294019,17954.0,22551,1
294020,17954.0,22553,1
294021,17954.0,84993A,3
294022,17954.0,84993B,3
294023,17954.0,21977,1
294024,17954.0,21215,2
294025,17954.0,23307,2
294026,17954.0,23309,2
294027,17954.0,23308,2
294028,17954.0,21213,3
294029,17954.0,84992,2
294030,17954.0,22417,3
294031,17954.0,21975,2
294032,17954.0,84991,2
294033,17954.0,22938,5
294034,17954.0,22652,1
294035,17954.0,20978,1
294036,17954.0,20979,1
294037,17954.0,20982,1
294038,17954.0,23347,1
294039,17954.0,23346,1
294040,17954.0,23345,1
294041,17954.0,22327,1
294042,17954.0,22328,1
294043,17954.0,22326,1
294044,13869.0,22189,4
294045,13869.0,23133,2
294046,13869.0,85135B,1
294047,13869.0,85135C,1
294048,13869.0,85066,2
294049,13869.0,21756,1
294050,13869.0,22120,2
294051,13869.0,21755,2
294052,13869.0,85062,12
294053,13869.0,84970L,12
294054,13869.0,23145,12
294055,13869.0,22171,2
294056,13869.0,22767,2
294057,13869.0,48188,2
294058,13869.0,48129,2
294059,13869.0,22169,2
294060,13869.0,22365,2
294061,13869.0,48187,1
294062,13869.0,22692,1
294063,13869.0,23232,25
294064,13869.0,21500,25
294065,13869.0,22705,25
294066,13869.0,21499,25
294067,13869.0,22047,25
294068,13869.0,23548,25
294069,13869.0,21287,12
294070,13869.0,20767,2
294071,13869.0,84879,16
294072,13869.0,21136,8
294073,13869.0,85230A,24
294074,13869.0,84947,6
294075,13869.0,21688,6
294076,13869.0,22776,1
294077,13869.0,23035,6
294078,13869.0,23032,6
294079,13869.0,23033,6
294080,13869.0,23029,6
294081,13869.0,23028,6
294082,13869.0,23153,2
294083,13869.0,23026,6
294084,13869.0,21671,6
294085,13869.0,21670,6
294086,13869.0,22774,4
294087,13869.0,22773,5
294088,13869.0,22805,4
294089,13869.0,22775,4
294090,13869.0,22588,5
294091,13869.0,23132,2
294092,13869.0,84971S,6
294093,13869.0,21135,8
294094,13869.0,85036A,4
294095,13869.0,21833,6
294096,13869.0,23138,12
294097,13869.0,22766,4
294098,13869.0,85035A,4
294099,13869.0,85034A,4
294100,13869.0,21165,1
294101,13869.0,21865,3
294102,13869.0,21867,3
294103,13869.0,79403,12
294104,13869.0,23244,6
294105,13869.0,23237,6
294106,13869.0,22988,12
294107,13869.0,22301,6
294108,13869.0,22300,6
294109,13869.0,20777,4
294110,13869.0,20773,3
294111,13869.0,21975,6
294112,13869.0,22469,5
294113,13869.0,23215,10
294114,13869.0,23275,12
294115,13869.0,22302,6
294116,13869.0,22303,6
294117,13869.0,23307,6
